put on;надевать;снимать;ломать;take off;break;Надень куртку.;Put on your jacket.;pʊt ɒn
take off;снимать;надевать;держать;put on;hold;Он снял обувь.;He took off his shoes.;teɪk ɒf
set up;настраивать;разрушать;отменять;destroy;cancel;Мы настроили систему.;We set up the system.;set ʌp
find out;выяснять;скрывать;забывать;hide;forget;Я хочу выяснить правду.;I want to find out the truth.;faɪnd aʊt
run out of;заканчиваться;начинаться;увеличиваться;start;increase;У нас закончился бензин.;We ran out of gas.;rʌn aʊt ʌv
get along;ладить;спорить;раздражать;argue;annoy;Они ладят хорошо.;They get along well.;ɡet əˈlɔːŋ
get over;преодолевать;сдаваться;бояться;give up;fear;Он преодолел болезнь.;He got over the illness.;ɡet ˈoʊvər
get by;справляться;проваливаться;теряться;fail;lose;Мы справляемся с трудностями.;We get by with difficulties.;ɡet baɪ
break down;ломаться;исправляться;улучшаться;fix;improve;Машина сломалась.;The car broke down.;breɪk daʊn
break up;расставаться;сходиться;мириться;get back;reconcile;Они расстались.;They broke up.;breɪk ʌp
break in;вламываться;выходить;уходить;exit;leave;Воры вломились в дом.;Thieves broke in.;breɪk ɪn
break out;вспыхивать;затухать;исчезать;fade;vanish;Пожар вспыхнул.;A fire broke out.;breɪk aʊt
call off;отменять;проводить;завершать;hold;finish;Они отменили встречу.;They called off the meeting.;kɔːl ɒf
carry on;продолжать;останавливать;бросать;stop;drop;Продолжай работать.;Carry on working.;ˈkæri ɒn
carry out;выполнять;отклонять;забывать;reject;forget;Они выполнят план.;They will carry out the plan.;ˈkæri aʊt
come across;наткнуться;избегать;скрывать;avoid;hide;Я наткнулся на старого друга.;I came across an old friend.;kʌm əˈkrɒs
come up with;придумать;забыть;сломать;forget;break;Он придумал идею.;He came up with an idea.;kʌm ʌp wɪð
come back;возвращаться;уходить;приезжать;leave;arrive;Вернись домой скорее.;Come back home soon.;kʌm bæk
come in;входить;выходить;уезжать;leave;depart;Пожалуйста, входите.;Please come in.;kʌm ɪn
come out;выходить;входить;возвращаться;enter;return;Книга выйдет завтра.;The book will come out tomorrow.;kʌm aʊt
cut off;отключать;включать;исправлять;turn on;fix;Они отключили электричество.;They cut off the electricity.;kʌt ɒf
cut down;сокращать;увеличивать;добавлять;increase;add;Мы сократили расходы.;We cut down expenses.;kʌt daʊn
cut out;прекращать;начинать;улучшать;start;improve;Прекрати сахар.;Cut out sugar.;kʌt aʊt
fall apart;разваливаться;собираться;создаваться;assemble;create;Стул разваливается.;The chair is falling apart.;fɔːl əˈpɑːrt
fall behind;отставать;обгонять;опережать;pass;overtake;Он отстал в учебе.;He fell behind in school.;fɔːl bɪˈhaɪnd
fall down;падать;подниматься;летать;rise;fly;Он упал со ступенек.;He fell down the stairs.;fɔːl daʊn
figure out;разобраться;запутать;скрыть;confuse;hide;Я разобрался, как это работает.;I figured out how it works.;ˈfɪɡjər aʊt
fill in;заполнять;опустошать;оставлять пустым;empty;leave;Заполните форму.;Fill in the form.;fɪl ɪn
fill out;заполнить;опустошить;сломать;empty;break;Заполните анкету.;Fill out the application.;fɪl aʊt
fill up;наполнять;опустошать;выключать;empty;turn off;Заправьте бак.;Fill up the tank.;fɪl ʌp
get back;вернуться;уходить;терять;leave;lose;Когда ты вернешься?;When will you get back?;ɡet bæk
get in;садиться;выходить;покидать;get out;leave;Садись в машину.;Get in the car.;ɡet ɪn
get out;выходить;входить;садиться;enter;board;Выходи из машины.;Get out of the car.;ɡet aʊt
get through;проходить через;останавливаться;отступать;stop;retreat;Мы прошли через трудности.;We got through the difficulties.;ɡet θruː
give away;раздавать;продавать;брать;sell;take;Они раздают еду.;They give away food.;gɪv əˈweɪ
give in;уступать;настаивать;бороться;insist;fight;Он уступил давлению.;He gave in to pressure.;gɪv ɪn
go back;возвращаться;идти вперед;приближаться;move on;approach;Пора возвращаться.;It's time to go back.;ɡoʊ bæk
go out;выходить;входить;приезжать;enter;arrive;Мы выходим гулять.;We are going out.;ɡoʊ aʊt
go on;продолжать;останавливаться;менять;stop;change;Продолжай говорить.;Go on talking.;ɡoʊ ɒn
go over;просматривать;забывать;пропускать;forget;skip;Просмотри заметки.;Go over the notes.;ɡoʊ ˈoʊvər
go through;переживать;убегать;закрывать;run away;close;Мы пережили многое.;We went through a lot.;ɡoʊ θruː
grow up;расти;уменьшаться;останавливаться;shrink;stop;Он вырос в Лондоне.;He grew up in London.;ɡroʊ ʌp
hang out;тусоваться;работать;учиться;work;study;Мы тусуемся здесь.;We hang out here.;hæŋ aʊt
hang on;подождать;уходить;пропускать;leave;skip;Подожди секунду.;Hang on a second.;hæŋ ɒn
hang up;повесить трубку;звонить;писать;call;text;Она повесила трубку.;She hung up.;hæŋ ʌp
hold on;держаться;бросать;отпускать;throw;release;Держись крепче!;Hold on tight!;hoʊld ɒn
keep on;продолжать;останавливаться;забывать;stop;forget;Продолжай идти.;Keep on going.;kiːp ɒn
keep up;не отставать;отставать;бросать;fall behind;drop;Не отставай!;Keep up!;kiːp ʌp
let down;подводить;помогать;поддерживать;help;support;Не подводи меня.;Don't let me down.;let daʊn
